Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,PlusGr,Age,Sex,Maturity,IndWgt,CANoAtLngt,DateofCalculation
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,F,-9,60,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,F,-9,65,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,F,-9,70,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,F,-9,75,3,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,M,-9,60,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,M,-9,65,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,M,-9,70,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,M,-9,85,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,3,F,-9,110,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,3,M,-9,80,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,2,F,-9,45,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,2,F,-9,85,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,2,F,-9,95,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,3,F,-9,85,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,3,F,-9,95,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,3,M,-9,80,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,3,M,-9,85,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,4,M,-9,95,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,5,M,-9,90,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,2,F,-9,90,3,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,2,F,-9,110,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,F,-9,95,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,F,-9,100,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,M,-9,90,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,M,-9,100,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,M,-9,110,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,M,-9,120,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,4,M,-9,100,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,2,F,-9,100,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,2,F,-9,105,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,3,F,-9,100,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,3,F,-9,115,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,3,M,-9,110,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,3,M,-9,115,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,3,M,-9,120,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,4,F,-9,120,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,4,M,-9,100,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,4,M,-9,110,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,5,M,-9,11,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,3,F,-9,105,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,3,F,-9,110,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,3,F,-9,120,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,3,F,-9,130,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,3,F,-9,140,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,4,F,-9,125,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,4,F,-9,130,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,4,M,-9,120,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,4,M,-9,125,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,4,M,-9,140,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,5,M,-9,125,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,6,M,-9,130,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,3,F,-9,125,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,3,F,-9,130,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,3,F,-9,135,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,3,F,-9,150,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,3,F,-9,156,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,3,M,-9,150,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,4,F,-9,140,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,4,M,-9,120,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,4,M,-9,140,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,4,M,-9,145,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,4,M,-9,150,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,6,M,-9,145,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,3,F,-9,140,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,F,-9,145,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,F,-9,150,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,F,-9,155,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,M,-9,140,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,M,-9,150,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,M,-9,160,3,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,5,M,-9,140,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,3,M,-9,160,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,F,-9,20,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,F,-9,170,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,F,-9,185,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,F,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,M,-9,170,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,M,-9,180,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,M,-9,200,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,5,M,-9,170,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,5,M,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,3,F,-9,160,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,3,F,-9,200,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,4,F,-9,180,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,4,F,-9,200,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,4,F,-9,210,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,4,M,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,4,M,-9,200,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,5,M,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,5,M,-9,205,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,3,F,-9,235,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,F,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,F,-9,195,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,F,-9,200,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,F,-9,220,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,M,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,M,-9,220,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,M,-9,225,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,5,F,-9,16,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,5,M,-9,210,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,6,M,-9,190,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,6,M,-9,220,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,F,-9,200,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,F,-9,205,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,F,-9,230,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,F,-9,245,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,F,-9,260,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,M,-9,200,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,M,-9,230,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,M,-9,240,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,5,M,-9,250,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,5,M,-9,255,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,6,M,-9,220,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,F,-9,240,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,F,-9,250,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,F,-9,270,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,F,-9,280,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,F,-9,295,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,M,-9,250,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,5,M,-9,285,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,6,M,-9,230,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,6,M,-9,260,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,6,M,-9,270,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,6,M,-9,280,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,4,F,-9,300,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,4,F,-9,305,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,4,F,-9,330,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,5,F,-9,300,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,6,F,-9,320,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,6,M,-9,280,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,6,M,-9,285,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,4,F,-9,315,2,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,4,F,-9,320,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,4,F,-9,340,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,4,F,-9,355,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,5,F,-9,350,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,5,M,-9,330,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,6,M,-9,330,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,4,F,-9,320,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,4,F,-9,370,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,4,F,-9,410,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,5,F,-9,330,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,5,F,-9,340,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,5,F,-9,350,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,5,M,-9,350,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,5,M,-9,395,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,6,M,-9,310,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,6,M,-9,340,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,6,M,-9,485,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,4,F,-9,380,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,4,F,-9,395,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,4,F,-9,400,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,4,F,-9,405,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,4,F,-9,430,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,5,F,-9,400,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,5,M,-9,400,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,6,F,-9,380,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,4,F,-9,400,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,4,F,-9,405,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,4,F,-9,420,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,4,F,-9,430,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,4,F,-9,460,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,5,F,-9,430,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,5,M,-9,390,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,5,M,-9,400,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,7,M,-9,390,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,4,F,-9,420,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,4,F,-9,475,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,4,F,-9,490,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,5,F,-9,450,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,5,F,-9,550,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,7,F,-9,530,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,7,M,-9,330,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,5,F,-9,440,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,5,F,-9,470,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,5,F,-9,495,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,5,F,-9,530,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,6,F,-9,430,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,7,F,-9,430,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,5,F,-9,580,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,6,M,-9,,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,7,F,-9,540,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,7,F,-9,620,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,7,F,-9,790,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,7,M,-9,,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,8,F,-9,530,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,8,F,-9,540,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,8,F,-9,630,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,5,F,-9,600,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,5,F,-9,650,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,6,F,-9,605,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,6,F,-9,670,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,6,M,-9,,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,7,M,-9,,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,8,F,-9,420,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,5,F,-9,705,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,5,F,-9,710,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,5,F,-9,720,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,7,F,-9,560,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,7,F,-9,635,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,7,F,-9,730,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,5,F,-9,730,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,5,F,-9,850,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,7,F,-9,600,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,7,F,-9,700,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,8,F,-9,620,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,8,F,-9,630,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,5,F,-9,675,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,6,F,-9,,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,6,F,-9,825,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,7,F,-9,725,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,8,F,-9,630,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,8,F,-9,740,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,7,F,-9,830,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,8,F,-9,730,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,8,F,-9,765,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,8,F,-9,860,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,8,F,-9,925,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,6,F,-9,940,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,7,F,-9,855,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,7,F,-9,880,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,9,F,-9,760,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,9,F,-9,770,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,9,F,-9,880,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,8,F,-9,775,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,8,F,-9,920,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,8,F,-9,965,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,9,F,-9,805,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,9,F,-9,900,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,9,F,-9,930,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,490,-9,8,F,-9,1060,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,490,-9,9,F,-9,950,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,500,-9,8,F,-9,1080,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,510,-9,9,F,-9,1310,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,520,-9,7,F,-9,1020,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,520,-9,7,F,-9,1280,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,520,-9,9,F,-9,950,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,530,-9,9,F,-9,1270,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,540,-9,8,F,-9,1400,1,20140402
EVHOE,2010,4,EV,127146,Lepidorhombus whiffiagonis,550,-9,9,F,-9,1640,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,70,-9,0,U,-9,,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,80,-9,0,U,-9,,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,90,-9,0,U,-9,,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,100,-9,0,U,-9,10,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,110,-9,0,U,-9,10,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,120,-9,0,U,-9,10,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,120,-9,0,U,-9,20,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,130,-9,0,U,-9,,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,130,-9,1,U,-9,,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,140,-9,1,U,-9,20,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,140,-9,1,U,-9,30,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,150,-9,1,F,-9,35,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,150,-9,1,U,-9,20,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,150,-9,1,U,-9,30,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,150,-9,1,U,-9,40,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,160,-9,1,F,-9,30,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,160,-9,1,F,-9,40,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,160,-9,1,M,-9,30,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,160,-9,1,M,-9,40,2,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,160,-9,1,U,-9,20,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,160,-9,1,U,-9,30,1,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,170,-9,1,F,-9,40,5,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,170,-9,1,M,-9,40,3,20140402
EVHOE,2010,4,EV,127259,Chelidonichthys cuculus,170,-9,1,M,-9,50,3,20140402
